transaction_id,product_id,customer_id,quantity,transaction_date
930,127,304,4,2024-05-14
931,100,799,2,2024-08-21
932,36,530,1,2025-05-05
933,16,801,2,2024-09-01
934,115,481,1,2024-08-23
935,53,707,5,2025-08-15
936,18,853,4,2026-01-25
937,164,32,4,2024-12-28
938,69,700,1,2026-02-15
939,145,381,1,2025-04-27
940,94,262,4,2026-01-31
941,101,382,4,2025-03-23
942,23,194,1,2025-12-18
943,186,933,3,2025-12-16
944,179,335,2,2024-06-03
945,181,866,4,2024-08-17
946,69,330,4,2025-02-19
947,131,964,4,2025-06-12
948,107,663,3,2024-12-29
949,40,757,3,2024-05-11
950,48,800,3,2025-04-20
951,174,749,4,2024-06-26
952,112,111,5,2024-02-26
953,77,775,5,2025-08-14
954,4,775,2,2026-02-12
955,181,254,4,2025-12-14
956,9,745,3,2025-08-19
957,141,255,5,2024-03-12
958,140,833,2,2024-06-03
959,181,407,5,2024-10-06
960,17,140,4,2024-10-02
961,46,372,3,2025-12-02
962,132,966,5,2024-10-16
963,154,42,5,2024-06-07
964,11,281,4,2025-05-22
965,95,207,5,2025-07-06
966,95,291,5,2024-05-21
967,18,979,1,2024-04-17
968,187,22,3,2025-10-06
969,69,228,4,2024-02-27
970,153,780,1,2025-01-21
971,165,886,5,2025-05-30
972,20,647,1,2024-06-08
973,199,445,2,2024-11-10
974,153,300,1,2024-04-25
975,105,770,4,2024-12-08
976,137,761,3,2024-11-24
977,199,119,5,2024-12-21
978,130,202,1,2025-10-27
979,6,718,1,2025-12-05
980,61,537,1,2024-11-30
981,101,433,1,2025-06-01
982,146,203,1,2024-05-21
983,123,687,5,2024-10-08
984,54,725,5,2026-01-26
985,185,292,4,2025-05-22
986,51,612,3,2025-09-23
987,4,915,3,2025-08-10
988,48,133,2,2024-09-26
989,35,263,2,2026-02-12
990,134,1000,5,2024-11-02
991,158,337,3,2026-01-07
992,24,89,3,2024-05-21
993,168,389,4,2024-03-18
994,19,992,2,2025-06-05
995,101,18,5,2024-08-24
996,69,810,5,2025-12-13
997,1,582,2,2024-08-12
998,28,108,4,2024-09-05
999,68,776,2,2026-01-08
1000,196,813,5,2026-02-06
1001,144,500,4,2024-03-26
1002,45,436,4,2025-08-05
1003,40,755,3,2024-08-25
1004,48,634,4,2024-09-28
1005,88,132,1,2024-05-19
1006,92,725,1,2025-02-12
1007,131,511,3,2025-10-02
1008,68,706,1,2024-10-17
1009,188,890,1,2025-04-08
1010,88,874,5,2024-09-06
1011,181,946,5,2024-06-13
1012,191,559,1,2025-04-10
1013,127,3,3,2025-01-15
1014,131,679,5,2024-11-20
1015,54,554,1,2025-11-17
1016,106,591,3,2024-10-08
1017,87,110,4,2025-07-31
1018,148,118,2,2024-12-08
1019,157,928,3,2026-02-11
1020,167,224,5,2024-12-14
1021,74,45,1,2025-03-23
1022,80,128,1,2024-11-19
1023,15,726,4,2025-03-16
1024,101,838,4,2024-06-08
1025,166,525,1,2025-06-20
1026,40,235,4,2026-01-31
1027,185,216,3,2025-02-28
1028,91,855,3,2024-06-23
1029,81,710,4,2024-05-11
1030,101,519,3,2026-02-13
1031,63,993,4,2024-03-03
1032,3,567,3,2024-08-29
1033,29,820,1,2024-03-17
1034,136,818,3,2025-05-17
1035,1,407,1,2025-12-24
1036,2,780,2,2025-06-15
1037,181,935,3,2025-03-20
1038,28,598,2,2024-10-28
1039,56,525,4,2024-10-19
1040,13,714,4,2026-01-12
1041,199,913,5,2024-05-29
1042,88,660,2,2024-11-29
1043,50,419,1,2024-09-07
1044,140,984,4,2024-04-30
1045,68,439,2,2025-09-20
1046,191,988,4,2024-03-03
1047,87,412,1,2024-12-25
1048,4,448,4,2025-07-23
1049,131,292,1,2025-05-26
1050,59,108,3,2025-08-21
1051,158,657,1,2025-02-20
1052,12,562,4,2025-09-30
1053,22,165,5,2025-04-16
1054,165,512,1,2025-02-17
1055,145,724,3,2025-06-16
1056,123,161,5,2025-08-23
1057,123,176,4,2025-07-13
1058,192,423,3,2024-06-22
1059,82,899,3,2025-10-28
1060,77,747,5,2024-09-10
1061,156,738,1,2025-07-08
1062,135,207,2,2024-05-02
1063,171,578,2,2026-02-17
1064,141,157,5,2025-05-12
1065,116,865,4,2025-12-28
1066,139,251,5,2025-11-26
1067,107,956,3,2025-06-13
1068,156,859,5,2025-12-29
1069,186,471,2,2024-07-31
1070,141,582,4,2025-08-13
1071,150,743,5,2024-02-26
1072,135,117,4,2024-12-03
1073,1,138,3,2025-11-20
1074,26,772,2,2026-02-08
1075,197,266,1,2025-03-31
1076,153,812,1,2025-12-09
1077,76,368,3,2025-09-30
1078,172,507,2,2025-12-02
1079,50,180,4,2025-11-18
1080,104,383,3,2025-08-09
1081,2,700,4,2024-02-18
1082,31,516,5,2026-02-06
1083,156,147,1,2024-03-06
1084,117,689,5,2025-10-24
1085,37,89,3,2025-12-24
1086,27,173,4,2024-04-10
1087,97,644,3,2024-05-19
1088,198,741,2,2024-10-02
1089,195,970,3,2024-09-24
1090,142,939,1,2024-04-26
1091,142,615,1,2025-11-15
1092,42,245,3,2024-03-06
1093,19,895,3,2025-07-31
1094,7,767,1,2024-05-21
1095,26,740,1,2025-07-14
1096,36,82,3,2024-11-30
1097,3,949,1,2024-04-08
1098,168,712,5,2025-04-10
1099,41,145,3,2024-06-24
1100,124,397,3,2026-02-12
1101,117,408,2,2024-10-08
1102,106,882,1,2025-05-29
1103,106,346,4,2025-09-08
1104,25,385,3,2025-07-23
1105,4,173,5,2024-09-12
1106,123,877,5,2024-04-04
1107,163,577,2,2024-10-12
1108,61,311,5,2024-09-28
1109,160,518,3,2026-02-17
1110,34,491,2,2024-11-03
1111,97,679,1,2025-04-07
1112,154,682,2,2025-01-27
1113,154,988,3,2024-07-31
1114,158,538,3,2024-08-30
1115,81,633,4,2025-07-09
1116,122,166,2,2025-02-20
1117,138,956,5,2024-08-14
1118,91,870,1,2024-09-17
1119,34,432,5,2024-03-13
1120,75,852,3,2025-06-30
1121,186,897,4,2024-08-04
1122,124,930,4,2025-02-05
1123,103,337,5,2025-10-07
1124,49,769,5,2025-10-20
1125,181,370,5,2025-02-15
1126,87,803,1,2025-12-26
1127,130,934,2,2024-03-30
1128,42,109,2,2026-01-03
1129,41,840,2,2024-12-27
1130,179,544,2,2024-05-25
1131,79,687,3,2025-03-10
1132,129,327,1,2024-10-30
1133,40,635,2,2024-02-18
1134,187,975,5,2024-10-06
1135,3,625,3,2026-01-14
1136,37,727,1,2024-03-22
1137,12,628,1,2025-08-10
1138,100,396,2,2025-11-14
1139,163,832,3,2025-11-22
1140,141,497,4,2025-01-31
1141,37,46,3,2024-11-17
1142,19,690,5,2025-01-12
1143,46,367,5,2025-02-27
1144,84,207,2,2025-10-27
1145,197,303,4,2024-03-09
1146,133,64,4,2026-01-10
1147,131,406,5,2024-04-12
1148,180,976,4,2025-04-15
1149,108,652,3,2025-07-30
1150,15,7,5,2026-02-02
1151,160,181,2,2024-08-09
1152,56,190,3,2024-11-27
1153,192,320,3,2025-09-11
1154,112,331,1,2024-04-25
1155,127,113,2,2024-04-07
1156,73,234,2,2025-12-03
1157,55,724,3,2025-03-26
1158,35,463,4,2025-06-11
1159,53,238,4,2024-11-22
1160,20,273,2,2024-06-21
1161,133,607,5,2024-04-26
1162,83,767,3,2025-10-11
1163,60,421,5,2024-12-29
1164,51,877,2,2024-12-04
1165,189,637,4,2024-06-18
1166,168,404,2,2024-03-14
1167,180,290,4,2025-06-22
1168,134,706,2,2024-10-27
1169,53,508,5,2026-01-27
1170,54,345,5,2024-09-22
1171,39,103,3,2024-11-30
1172,190,64,2,2024-10-08
1173,191,789,5,2025-05-25
1174,161,469,4,2025-05-05
1175,21,980,3,2025-09-29
1176,13,881,1,2025-09-20
1177,184,37,5,2024-06-23
1178,94,413,2,2024-12-04
1179,66,641,3,2024-03-12
1180,60,50,5,2025-07-18
1181,78,429,3,2025-07-05
1182,173,871,3,2025-01-19
1183,200,729,1,2024-07-29
1184,75,247,1,2024-11-16
1185,22,395,4,2024-04-01
1186,29,148,1,2024-07-22
1187,81,5,1,2025-12-28
1188,105,278,5,2024-06-01
1189,197,692,3,2024-07-14
1190,58,654,2,2025-10-12
1191,183,842,3,2026-02-12
1192,110,615,1,2025-03-23
1193,47,446,3,2025-09-07
1194,37,371,3,2024-12-09
1195,126,904,4,2024-04-25
1196,116,159,3,2025-04-08
1197,173,311,3,2025-09-09
1198,145,16,3,2025-09-14
1199,138,750,4,2024-06-09
1200,173,613,2,2024-08-25
1201,195,143,3,2024-09-14
1202,136,107,5,2024-09-13
1203,159,480,5,2024-04-29
1204,69,751,1,2024-10-02
1205,147,778,4,2025-07-10
1206,76,776,5,2024-10-09
1207,89,731,2,2025-01-14
1208,164,812,3,2025-09-09
1209,129,457,1,2024-07-11
1210,25,73,2,2025-12-13
1211,129,912,4,2024-10-02
1212,175,850,5,2024-04-15
1213,121,420,2,2024-12-03
1214,143,603,5,2024-08-22
1215,140,595,1,2024-11-21
1216,180,70,4,2024-11-06
1217,42,271,2,2024-11-12
1218,171,308,1,2025-04-25
1219,42,983,2,2024-06-14
1220,95,393,3,2024-04-03
1221,6,144,5,2025-03-15
1222,91,498,5,2025-05-29
1223,92,692,2,2024-09-07
1224,21,429,4,2025-03-18
1225,161,96,3,2025-08-12
1226,160,540,4,2025-10-23
1227,124,978,2,2024-08-11
1228,21,263,5,2024-07-12
1229,94,420,3,2024-10-24
1230,166,825,1,2024-09-18
1231,146,747,2,2025-03-02
1232,27,352,3,2026-01-29
1233,163,562,1,2025-10-21
1234,92,283,3,2025-05-06
1235,132,287,2,2024-09-03
1236,48,779,2,2024-08-08
1237,43,132,5,2025-06-05
1238,26,907,1,2025-02-09
1239,122,905,5,2025-07-23
1240,135,560,2,2026-01-17
1241,15,230,2,2025-01-04
1242,32,395,5,2025-12-23
1243,194,250,5,2024-11-29
1244,90,955,2,2024-07-18
1245,33,12,4,2025-06-27
1246,163,478,2,2026-02-16
1247,69,455,2,2025-05-12
1248,64,205,4,2024-06-22
1249,181,963,4,2025-03-08
1250,143,783,2,2026-02-15
1251,177,254,3,2024-11-24
1252,147,985,4,2025-11-19
1253,20,389,4,2025-09-15
1254,45,440,1,2024-03-22
1255,49,238,3,2025-10-28
1256,109,833,3,2025-02-28
1257,127,261,3,2025-10-29
1258,141,819,2,2025-08-30
1259,168,465,5,2025-01-12
1260,191,395,2,2025-12-26
1261,27,501,1,2024-02-28
1262,154,892,2,2024-03-16
1263,138,632,2,2024-08-11
1264,98,385,1,2025-12-04
1265,60,750,1,2025-10-12
1266,32,246,2,2024-07-08
1267,194,992,2,2025-02-26
1268,20,149,5,2024-06-06
1269,49,139,4,2025-03-16
1270,145,713,1,2025-02-04
1271,195,750,4,2024-11-08
1272,193,485,5,2024-06-30
1273,143,135,1,2026-02-05
1274,28,627,3,2025-01-05
1275,93,527,5,2025-09-12
1276,80,932,2,2025-10-02
1277,67,407,3,2025-04-16
1278,155,554,4,2025-04-25
1279,25,758,5,2024-05-22
1280,106,252,2,2024-06-05
1281,25,569,5,2025-08-11
1282,90,608,1,2025-11-19
1283,121,83,2,2025-12-30
1284,180,805,1,2026-01-07
1285,136,532,3,2024-09-06
1286,100,509,4,2025-10-10
1287,20,786,4,2024-04-27
1288,36,16,4,2025-05-08
1289,57,670,5,2025-10-01
1290,122,900,4,2025-02-05
1291,183,289,2,2025-09-24
1292,70,627,5,2026-01-06
1293,33,584,4,2024-06-13
1294,129,779,1,2024-06-22
1295,180,305,4,2025-08-06
1296,83,25,5,2024-12-19
1297,47,456,2,2024-09-16
1298,40,571,5,2026-01-08
1299,169,371,3,2024-10-21
1300,128,500,3,2024-11-25
1301,3,342,4,2025-07-01
1302,195,318,5,2024-03-31
1303,142,732,2,2024-04-24
1304,31,557,1,2024-12-31
1305,22,816,2,2025-04-23
1306,185,600,1,2025-04-19
1307,124,552,4,2024-09-14
1308,115,651,3,2024-10-26
1309,156,682,3,2025-06-26
1310,156,823,2,2025-10-11
1311,197,518,4,2025-10-03
1312,184,260,4,2025-10-11
1313,75,397,1,2025-03-21
1314,90,579,1,2024-05-25
1315,165,247,3,2025-11-02
1316,80,155,5,2026-01-25
1317,182,212,5,2024-12-28
1318,112,56,5,2024-12-26
1319,186,514,2,2025-01-07
1320,31,25,2,2025-03-12
1321,155,176,1,2025-12-29
1322,100,126,5,2024-08-14
1323,27,710,3,2024-09-16
1324,135,759,4,2024-10-22
1325,193,150,1,2024-09-02
1326,59,151,3,2025-08-07
1327,138,703,2,2024-09-01
1328,190,923,2,2026-01-20
1329,58,195,1,2024-03-18
1330,157,766,1,2024-03-24
1331,24,682,2,2026-01-18
1332,133,645,2,2024-08-13
1333,194,686,5,2025-09-07
1334,76,501,2,2024-07-06
1335,166,849,5,2026-01-11
1336,70,217,1,2025-09-23
1337,171,159,5,2025-07-30
1338,26,844,3,2025-04-07
1339,140,355,4,2025-08-14
1340,115,506,2,2024-10-09
1341,17,433,5,2024-08-25
1342,169,698,2,2025-10-13
1343,121,934,4,2024-05-18
1344,196,850,4,2024-07-08
1345,16,110,3,2026-01-15
1346,168,221,5,2025-07-27
1347,112,843,5,2024-11-10
1348,54,128,4,2025-01-05
1349,99,90,3,2024-06-21
1350,49,986,2,2025-08-28
1351,66,174,3,2025-03-26
1352,37,937,1,2025-01-03
1353,123,869,3,2024-10-03
1354,43,591,3,2025-03-15
1355,7,582,1,2024-08-17
1356,194,387,1,2024-02-22
1357,191,681,1,2025-10-13
1358,72,739,2,2025-01-27
1359,139,702,2,2025-11-30
1360,55,979,4,2024-04-06
1361,103,764,2,2025-01-23
1362,114,754,5,2026-02-10
1363,45,80,5,2025-04-15
1364,136,185,5,2024-11-22
1365,25,360,3,2025-06-21
1366,153,146,4,2024-06-13
1367,91,88,2,2024-02-29
1368,146,556,4,2026-01-01
1369,140,154,2,2025-03-12
1370,104,201,3,2024-02-28
1371,160,724,5,2024-04-18
1372,47,673,1,2025-02-07
1373,89,981,2,2025-10-31
1374,71,922,2,2024-03-21
1375,27,155,3,2025-06-16
1376,3,17,2,2025-04-11
1377,83,74,5,2025-05-02
1378,67,854,2,2025-01-25
1379,148,26,2,2025-12-24
1380,23,119,5,2025-08-28
1381,70,138,5,2024-03-24
1382,92,104,1,2024-12-23
1383,96,39,1,2024-03-06
1384,163,277,2,2025-03-06
1385,179,519,5,2024-09-17
1386,45,409,4,2024-12-15
1387,60,107,2,2025-07-08
1388,91,871,3,2024-09-28
1389,5,328,2,2025-06-15
1390,147,80,3,2024-07-18
1391,187,355,4,2026-02-16
1392,49,219,1,2026-01-04
1393,142,985,2,2025-02-20
1394,6,114,2,2025-02-05
1395,32,791,1,2024-12-28
1396,18,541,3,2025-02-21
1397,161,723,2,2025-06-17
1398,94,679,5,2025-06-18
1399,154,218,4,2024-05-14
1400,110,365,1,2024-03-19
1401,147,633,5,2025-04-22
1402,101,134,4,2025-06-20
1403,136,137,4,2025-08-20
1404,48,577,5,2026-01-14
1405,61,667,5,2025-12-07
1406,84,918,5,2024-10-19
1407,18,620,3,2024-09-05
1408,167,309,5,2025-08-10
1409,138,614,4,2025-01-31
1410,54,63,5,2025-12-17
1411,61,298,2,2025-02-17
1412,76,368,4,2025-12-01
1413,82,589,4,2026-02-17
1414,81,937,1,2024-05-27
1415,75,110,1,2025-10-27
1416,105,826,3,2025-09-05
1417,55,754,3,2025-03-20
1418,167,245,5,2024-06-20
1419,49,976,1,2025-07-07
1420,176,174,1,2025-03-02
1421,183,654,1,2024-09-14
1422,192,993,3,2025-09-27
1423,51,900,4,2025-08-21
1424,109,422,1,2025-01-31
1425,76,894,3,2024-12-31
1426,77,246,2,2025-01-10
1427,111,310,5,2025-12-31
1428,72,280,3,2025-02-21
1429,116,628,3,2024-09-20
1430,114,896,3,2025-08-12
1431,62,563,4,2025-04-07
1432,99,215,5,2024-09-25
1433,35,347,3,2024-04-02
1434,199,22,5,2024-07-16
1435,6,976,4,2025-09-28
1436,177,742,1,2025-06-20
1437,199,156,5,2025-04-14
1438,188,393,1,2024-11-29
1439,115,926,2,2025-11-19
1440,186,780,4,2024-07-20
1441,2,676,4,2025-12-05
1442,110,480,5,2025-11-10
1443,171,698,3,2024-06-15
1444,185,234,5,2025-03-29
1445,169,985,4,2024-11-12
1446,146,500,1,2024-03-14
1447,192,85,3,2025-10-11
1448,55,652,4,2025-08-22
1449,115,653,2,2024-07-14
1450,8,641,1,2024-05-22
1451,152,57,3,2025-03-11
1452,149,575,5,2025-09-03
1453,189,100,4,2025-01-20
1454,181,905,3,2024-03-26
1455,158,901,3,2024-10-07
1456,107,524,1,2025-03-09
1457,59,975,1,2025-02-15
1458,118,37,4,2025-12-27
1459,105,545,4,2024-08-15
1460,37,939,3,2024-02-23
1461,42,223,1,2025-02-14
1462,175,621,2,2025-09-16
1463,37,489,5,2025-06-26
1464,81,826,3,2025-02-04
1465,155,846,1,2025-08-13
1466,1,361,1,2025-10-15
1467,142,595,1,2025-11-07
1468,63,798,1,2024-12-26
1469,135,476,2,2025-09-30
1470,167,541,3,2024-08-07
1471,158,857,5,2024-05-09
1472,145,751,1,2025-03-20
1473,16,849,5,2025-12-20
1474,125,8,3,2024-08-07
1475,106,684,4,2025-10-19
1476,79,260,4,2025-12-03
1477,136,16,1,2025-01-13
1478,132,792,2,2025-05-18
1479,106,925,2,2025-11-20
1480,96,189,3,2024-11-18
1481,31,146,5,2024-05-19
1482,87,574,3,2025-02-23
1483,128,358,2,2024-05-18
1484,137,532,3,2024-03-12
1485,3,716,5,2024-10-10
1486,26,482,4,2024-05-03
1487,140,986,5,2025-05-20
1488,27,888,2,2026-01-15
1489,53,520,3,2024-02-28
1490,109,613,1,2025-05-18
1491,135,528,5,2025-05-23
1492,93,628,4,2025-12-28
1493,188,56,2,2024-11-11
1494,77,701,5,2024-11-26
1495,60,477,1,2025-10-13
1496,56,139,1,2024-02-21
1497,80,665,4,2025-10-17
1498,57,478,4,2024-12-14
1499,157,195,5,2024-06-27
1500,42,566,5,2025-11-23
1501,65,504,1,2024-12-02
1502,27,280,1,2024-07-06
1503,198,709,5,2025-07-22
1504,144,228,4,2025-09-01
1505,74,432,4,2024-08-06
1506,161,424,4,2025-03-11
1507,27,281,4,2025-09-22
1508,86,840,2,2025-05-07
1509,16,49,3,2025-06-07
1510,86,366,3,2024-11-30
1511,163,471,3,2024-10-30
1512,38,612,1,2025-06-04
1513,95,38,5,2025-04-01
1514,11,940,2,2024-06-18
1515,107,893,3,2025-02-21
1516,14,268,5,2025-11-29
1517,168,532,4,2025-07-23
1518,58,922,2,2025-07-23
1519,43,697,3,2025-09-26
1520,91,506,1,2025-07-28
1521,127,337,3,2025-03-15
1522,190,472,5,2024-07-01
1523,142,221,5,2024-06-25
1524,171,684,1,2025-05-24
1525,102,739,1,2024-10-22
1526,21,457,3,2024-09-25
1527,80,369,5,2025-05-13
1528,75,981,2,2025-03-20
1529,82,622,4,2025-12-10
1530,23,718,2,2024-12-12
1531,14,437,1,2026-01-25
1532,68,113,5,2025-10-28
1533,79,652,1,2024-10-15
1534,200,807,3,2025-01-26
1535,81,106,5,2025-04-22
1536,154,170,5,2024-09-25
1537,188,60,2,2025-10-25
1538,72,66,1,2025-05-24
1539,182,859,2,2025-01-10
1540,156,400,1,2025-11-24
1541,177,635,2,2024-10-05
1542,184,777,2,2024-03-21
1543,4,699,4,2024-05-14
1544,58,788,4,2025-01-14
1545,94,140,4,2026-01-01
1546,4,885,2,2024-12-16
1547,132,946,5,2025-09-12
1548,163,449,3,2024-10-08
1549,4,932,1,2025-06-18
1550,190,137,5,2025-07-15
1551,173,553,3,2025-07-22
1552,23,128,4,2025-11-17
1553,43,700,3,2024-08-11
1554,58,533,3,2025-12-03
1555,13,542,3,2025-05-30
1556,199,135,5,2024-04-12
1557,100,479,5,2024-02-27
1558,194,771,2,2024-08-07
1559,126,908,4,2024-12-12
1560,90,489,1,2025-02-25
1561,29,909,4,2025-12-24
1562,127,502,1,2024-02-19
1563,101,515,2,2024-12-15
1564,94,460,2,2025-02-07
1565,14,618,5,2025-01-31
1566,95,201,4,2024-04-29
1567,135,786,1,2024-12-14
1568,165,198,2,2025-11-07
1569,83,681,2,2025-01-27
1570,169,804,1,2025-06-18
1571,146,852,5,2024-03-02
1572,45,92,4,2025-02-06
1573,18,646,4,2024-12-28
1574,86,46,4,2025-03-06
1575,55,983,4,2024-08-06
1576,131,407,3,2024-10-12
1577,137,289,3,2024-02-22
1578,120,390,5,2026-02-10
1579,84,747,3,2025-05-19
1580,30,935,4,2024-12-26
1581,45,496,2,2025-09-16
1582,136,155,1,2024-10-31
1583,49,328,4,2024-10-25
1584,152,473,2,2025-02-14
1585,6,809,5,2024-09-03
1586,193,582,4,2025-08-27
1587,196,846,5,2024-11-27
1588,81,252,1,2024-06-08
1589,32,517,1,2025-04-09
1590,58,801,3,2025-06-23
1591,39,473,2,2024-07-07
1592,124,104,3,2025-12-28
1593,150,380,3,2024-03-27
1594,21,484,5,2024-11-10
1595,115,530,5,2025-10-05
1596,134,855,4,2024-07-30
1597,56,109,1,2025-01-28
1598,54,508,4,2025-09-06
1599,167,643,4,2024-10-25
1600,171,678,1,2025-10-03
1601,59,510,3,2024-09-05
1602,105,822,1,2025-09-02
1603,173,423,3,2025-04-13
1604,184,574,3,2024-10-20
1605,108,258,4,2025-02-12
1606,3,511,4,2024-03-17
1607,199,332,3,2024-10-23
1608,97,238,5,2025-10-30
1609,29,152,2,2025-03-14
1610,64,76,5,2025-08-19
1611,50,249,1,2025-12-05
1612,36,299,4,2025-06-22
1613,1,636,5,2025-08-17
1614,112,60,4,2025-10-02
1615,19,107,3,2024-10-05
1616,145,23,2,2025-08-26
1617,68,260,2,2026-02-12
1618,155,103,4,2025-08-22
1619,53,750,4,2025-01-29
1620,96,451,5,2025-08-04
1621,41,451,5,2025-05-26
1622,2,96,1,2024-08-31
1623,48,976,5,2025-08-20
1624,52,57,3,2026-02-14
1625,162,874,4,2024-11-02
1626,52,838,3,2024-10-16
1627,142,727,1,2026-01-26
1628,169,731,3,2025-07-12
1629,49,864,5,2024-11-29
1630,146,311,2,2025-06-20
1631,126,436,1,2024-03-21
1632,192,832,4,2025-05-12
1633,9,654,3,2024-10-16
1634,142,830,1,2024-09-22
1635,190,243,3,2024-08-09
1636,131,302,4,2024-12-20
1637,180,533,1,2025-08-28
1638,186,9,1,2024-08-08
1639,119,944,4,2024-03-25
1640,24,985,4,2025-04-10
1641,159,185,4,2024-04-29
1642,29,313,1,2026-01-24
1643,114,795,2,2024-04-29
1644,101,242,1,2024-12-14
1645,99,580,5,2024-09-27
1646,84,186,4,2025-04-30
1647,101,597,2,2024-12-03
1648,178,510,4,2025-02-12
1649,70,650,5,2025-01-17
1650,88,985,3,2025-11-20
1651,137,251,1,2025-07-10
1652,77,7,2,2026-02-08
1653,185,724,5,2026-02-02
1654,101,226,5,2025-08-12
1655,23,504,2,2024-11-25
1656,123,308,4,2024-04-16
1657,37,61,4,2025-07-21
1658,87,231,5,2024-07-14
1659,93,700,4,2025-08-10
1660,198,814,3,2026-01-04
1661,93,336,4,2025-05-15
1662,70,962,4,2025-10-05
1663,142,966,4,2024-09-05
1664,91,438,3,2025-03-17
1665,15,628,4,2025-08-22
1666,136,604,4,2025-12-08
1667,29,969,3,2025-02-16
1668,114,572,5,2025-05-07
1669,94,287,3,2025-05-26
1670,47,351,1,2025-04-02
1671,66,907,5,2025-12-16
1672,190,705,2,2025-05-11
1673,117,682,4,2025-09-29
1674,79,981,2,2025-07-02
1675,199,425,2,2026-02-10
1676,68,578,1,2025-08-06
1677,54,884,2,2025-08-29
1678,45,372,3,2025-02-05
1679,191,99,5,2024-05-14
1680,34,875,1,2024-06-08
1681,64,307,2,2025-02-20
1682,31,500,4,2026-01-11
1683,31,402,4,2025-11-10
1684,185,529,4,2025-03-11
1685,92,352,2,2024-03-03
1686,108,872,3,2025-09-28
1687,116,994,1,2025-12-12
1688,32,345,3,2024-10-06
1689,174,851,2,2024-06-23
1690,164,637,2,2025-01-15
1691,160,96,4,2025-05-03
1692,101,976,5,2025-03-25
1693,171,374,3,2024-07-17
1694,77,46,5,2025-10-17
1695,199,855,5,2024-06-28
1696,131,203,4,2024-06-30
1697,185,443,5,2025-07-13
1698,117,705,4,2025-01-15
1699,14,88,4,2025-10-24
1700,187,659,4,2025-12-17
1701,138,100,2,2025-03-09
1702,161,700,4,2025-02-17
1703,38,530,1,2024-06-10
1704,193,490,2,2026-02-13
1705,90,513,4,2024-12-08
1706,85,429,4,2026-01-16
1707,23,241,2,2025-05-22
1708,163,234,4,2024-08-25
1709,42,426,5,2024-06-04
1710,139,207,1,2024-07-02
1711,67,477,4,2025-05-04
1712,154,655,5,2025-01-10
1713,105,838,1,2025-02-14
1714,56,512,3,2024-07-17
1715,81,681,4,2024-02-20
1716,64,101,1,2025-03-13
1717,130,175,1,2025-02-23
1718,26,840,4,2024-07-30
1719,18,817,5,2025-09-23
1720,21,968,3,2024-03-06
1721,186,132,5,2025-03-05
1722,47,598,5,2024-06-14
1723,137,364,2,2025-03-02
1724,142,503,1,2025-04-03
1725,47,244,2,2025-09-05
1726,91,113,4,2024-09-29
1727,188,930,5,2025-12-09
1728,64,749,5,2025-10-05
1729,47,128,5,2024-06-16
1730,115,732,3,2025-08-09
1731,69,640,2,2025-05-22
1732,15,574,3,2025-11-12
1733,155,404,1,2024-08-13
1734,200,21,3,2025-04-01
1735,110,540,5,2024-02-21
1736,140,190,1,2025-12-04
1737,127,351,5,2024-04-24
1738,27,377,1,2024-04-07
1739,45,39,3,2024-06-14
1740,172,463,3,2025-06-26
1741,6,824,4,2025-03-18
1742,33,617,5,2024-09-15
1743,149,336,4,2025-09-18
1744,69,889,4,2025-01-06
1745,159,420,1,2025-10-28
1746,164,497,3,2025-05-29
1747,75,235,2,2024-11-06
1748,99,827,5,2024-03-05
1749,102,288,4,2025-01-26
1750,152,290,4,2025-07-28
1751,2,103,2,2025-06-30
1752,149,69,5,2025-01-25
1753,86,96,3,2025-04-30
1754,67,993,5,2025-08-05
1755,115,275,4,2025-06-15
1756,114,335,1,2025-04-30
1757,96,298,2,2024-12-08
1758,125,411,2,2025-03-13
1759,95,497,2,2025-03-05
1760,55,891,2,2024-04-26
1761,47,886,3,2025-09-12
1762,10,875,5,2025-08-02
1763,20,847,5,2025-01-31
1764,18,168,4,2024-08-17
1765,4,859,3,2025-02-07
1766,194,562,2,2025-02-24
1767,63,529,3,2025-05-25
1768,190,434,3,2025-09-11
1769,124,85,1,2025-07-04
1770,97,824,3,2025-07-21
1771,177,579,2,2024-04-19
1772,150,109,3,2025-02-22
1773,98,460,2,2025-11-29
1774,120,80,5,2025-12-25
1775,153,311,2,2024-03-12
1776,60,575,4,2025-03-30
1777,101,248,2,2024-03-17
1778,139,648,5,2025-08-02
1779,191,660,2,2024-04-19
1780,88,55,1,2025-07-20
1781,115,151,4,2025-09-11
1782,127,80,3,2024-12-10
1783,13,27,4,2025-09-12
1784,101,543,3,2025-04-01
1785,49,20,1,2026-02-03
1786,194,30,3,2025-08-19
1787,9,433,1,2024-09-18
1788,50,195,5,2025-08-24
1789,74,548,4,2025-09-06
1790,195,913,1,2024-02-18
1791,18,966,4,2025-01-13
1792,16,813,2,2025-07-16
1793,92,654,2,2024-09-18
1794,61,890,3,2025-10-29
1795,173,993,5,2024-02-25
1796,175,56,5,2025-11-01
1797,81,606,1,2025-07-21
1798,32,572,4,2025-07-13
1799,191,331,5,2024-07-20
1800,155,303,5,2024-09-08
1801,61,914,4,2024-09-22
1802,44,539,1,2024-06-21
1803,119,156,2,2025-10-25
1804,33,297,4,2025-03-21
1805,103,328,4,2024-12-16
1806,87,836,2,2025-07-14
